,speaker,text,role,date,title
277,#aleksej,"А это моя сестра, Татьяна Васильевна.",children,1891,mamin-sibirjak-malenkaja-pravda
278,#veleneva,"Надеюсь, мы будем друзьями? Моя дочь Вавочка...",parent,1891,mamin-sibirjak-malenkaja-pravda
279,#evgenija_pavlovna,"Это какое-то чучело гороховое, эта генеральша!",children,1891,mamin-sibirjak-malenkaja-pravda
280,#aleksej,"Агнесса Александровна, я считаю долгом извиниться за тот беспорядок, какой вы видите   кругом... Только что занял квартиру и не успел устроиться.",children,1891,mamin-sibirjak-malenkaja-pravda
281,#velenev,"И я тоже подарю, maman.",children,1891,mamin-sibirjak-malenkaja-pravda
282,#veleneva,"Тебя никто не спрашивает, мой милый.",parent,1891,mamin-sibirjak-malenkaja-pravda
283,#aleksej,"Я не знаю, как вас и благодарить, Агнесса Александровна...",children,1891,mamin-sibirjak-malenkaja-pravda
284,#evgenija_pavlovna,Женит она его на своей куколке...,children,1891,mamin-sibirjak-malenkaja-pravda
285,#tanja,"Женечка, ради Бога, тише!..",children,1891,mamin-sibirjak-malenkaja-pravda
286,#evgenija_pavlovna,"Что же, разве здесь заведение для глухонемых?",children,1891,mamin-sibirjak-malenkaja-pravda
287,#evgenija_pavlovna,"Что же вы слышали, интересно знать?",children,1891,mamin-sibirjak-malenkaja-pravda
288,#evgenija_pavlovna,Вот это последнее лучшая похвала для меня.,children,1891,mamin-sibirjak-malenkaja-pravda
289,#velenev,"Я совсем не боюсь, а только вообще...",children,1891,mamin-sibirjak-malenkaja-pravda
290,#veleneva,"Ведь она у меня, Алексей Васильич, еще совсем ребенок, совершенный ребенок... И   притом, дичок такой... Всего боится...",parent,1891,mamin-sibirjak-malenkaja-pravda
291,#aleksej,"Могу я вам предложить чаю, Агнесса Александровна?",children,1891,mamin-sibirjak-malenkaja-pravda
292,#veleneva,"Скажите, это очень выгодно?",parent,1891,mamin-sibirjak-malenkaja-pravda
293,#aleksej,"О, очень... Владимир Иваныч в нашей среде является капиталистом. Он в   год-зарабатывает около трех тысяч...",children,1891,mamin-sibirjak-malenkaja-pravda
294,#veleneva,"Скажите... И такие пустяки, как кирпич! Это интересно... Вы женаты, молодой   человек?",parent,1891,mamin-sibirjak-malenkaja-pravda
295,#aleksej,Я уже имел удовольствие представить вашему превосходительству Евгению Павловну...,children,1891,mamin-sibirjak-malenkaja-pravda
296,#veleneva,"Ах, да, виновата... У меня память непростительно слабая.",parent,1891,mamin-sibirjak-malenkaja-pravda
297,#tanja,"Можно предложить вам чаю, Агнесса Александровна?",children,1891,mamin-sibirjak-malenkaja-pravda
298,#veleneva,"О, с удовольствием.",parent,1891,mamin-sibirjak-malenkaja-pravda
299,#tanja,"Подать сюда или, может быть, вы пожелаете пройти в столовую?",children,1891,mamin-sibirjak-malenkaja-pravda
300,#veleneva,"Да, да. Мы будем пить чай по-семейному.",parent,1891,mamin-sibirjak-malenkaja-pravda
301,#andrej,"Кажется, торжество в полном разгаре...",children,1891,mamin-sibirjak-malenkaja-pravda
302,#andrej,"Странная фантазия у Алексея... Да. А я, знаешь, видел сейчас такую живую картину,   что...",children,1891,mamin-sibirjak-malenkaja-pravda
303,#tanja,"Ах, Андрей Павлыч... Что вы так поздно?.. Не стыдно вам заставлять ждать себя?",children,1891,mamin-sibirjak-malenkaja-pravda
304,#andrej,"Вот никогда не думал, чтобы кто-нибудь меня ждал.",children,1891,mamin-sibirjak-malenkaja-pravda
305,#andrej,Да так... Вообще...,children,1891,mamin-sibirjak-malenkaja-pravda
306,#tanja,Вы не желаете говорить при мне? Я ухожу...,children,1891,mamin-sibirjak-malenkaja-pravda
307,#andrej,"Нет, я не хотел только тревожить вас, Татьяна Васильевна... Дело в том, что иду я   сюда и вижу в темноте, что какие-то две фигуры ходят по тротуару и заглядывают в   окна... Меня это заинтересовало. Заметили меня и ушли... Я тоже прошел мимо и   спрятался в подъезде. Смотрю, опять они и опять к окнам... Всмотрелся и вижу: Василий   Васильич и Аметистов. Я к ним: ""Что вы в окна посматриваете? Пойдемте вместе""...   Василий Васильич мнется. Что такое? Наконец, Аметистов и признался, что Василий   Васильич боится войти, чтобы не скомпрометировать Алексея своим присутствием...",children,1891,mamin-sibirjak-malenkaja-pravda
308,#andrej,"Вероятно, эту вашу генеральшу... Понимаете?! Ну, меня это ужасно возмутило...   Помилуйте, родной отец ходит по тротуару и заглядывает в окна.",children,1891,mamin-sibirjak-malenkaja-pravda
309,#tanja,Я ничего не понимаю...,children,1891,mamin-sibirjak-malenkaja-pravda
310,#andrej,Да я пробовал уговаривать: и слышать не хочет.,children,1891,mamin-sibirjak-malenkaja-pravda
311,#tanja,"Голубчик, Владимир Иваныч, сходите, уговорите его, а то я сама пойду...",children,1891,mamin-sibirjak-malenkaja-pravda
312,#tanja,А я так ждала тебя...,children,1891,mamin-sibirjak-malenkaja-pravda
313,#andrej,"Да? И я рвался сюда, хотя собственно говоря, мне и не следовало быть здесь... Дома   целая буря. Людмила настоящий скандал подняла из-за тебя...",children,1891,mamin-sibirjak-malenkaja-pravda
314,#tanja,Из-за меня? Что же ты сказал ей?,children,1891,mamin-sibirjak-malenkaja-pravda
315,#tanja,"Милый, милый, милый... А ты что ответил, когда я сказала, что нехорошо заставлять   себя ждать?",children,1891,mamin-sibirjak-malenkaja-pravda
316,#tanja,"Нет, не нужно, Андрюша... Когда ты целуешь, мне делается совестно, точно я что-то   ворую. Да... Я думаю так: если бы ты был мой и целовал так же другую женщину... Всякий   обман гадок. Если бы я отдалась тебе, ты перестал бы уважать меня... Да, я хочу   остаться чистой, какой ты меня всегда знал, и чтобы никто не мог сказать ни одного   дурного слова про меня. Даже сама Людмила Григорьевна.",children,1891,mamin-sibirjak-malenkaja-pravda
317,#tanja,"Т-с, нельзя.",children,1891,mamin-sibirjak-malenkaja-pravda
318,#andrej,Ты меня не любишь?..,children,1891,mamin-sibirjak-malenkaja-pravda
319,#tanja,"Да. Это была минутная вспышка, прихоть, а не серьезное чувство.",children,1891,mamin-sibirjak-malenkaja-pravda
320,#andrej,И никогда не любила?..,children,1891,mamin-sibirjak-malenkaja-pravda
321,#tanja,"Да, никогда... Тише, ради Бога, сюда идут.",children,1891,mamin-sibirjak-malenkaja-pravda
322,#tanja,"Папочка, милый...",children,1891,mamin-sibirjak-malenkaja-pravda
323,#chumakov,Что же... Я ничего... Я ходил...,parent,1891,mamin-sibirjak-malenkaja-pravda
324,#andrej,"Что же из того, что она здесь? Мы хотим быть самими собой и только. Это, кажется, ни   для кого не обидно...",children,1891,mamin-sibirjak-malenkaja-pravda
325,#andrej,"Вероятно, будет... А, впрочем, я не знаю.",children,1891,mamin-sibirjak-malenkaja-pravda
326,#chumakov,"Ну, что, брат Володька, как ты теперь себя чувствуешь? Ведь ловко я тебя, шельмеца,   окрутил... Деньги, поди, наживаешь?",parent,1891,mamin-sibirjak-malenkaja-pravda
327,#chumakov,"Никакого тут ""конечно"" нет! А прямо сказать: у кого денег много, все равно, что сто   рук... Богатый человек все может, только пожелай: вон у адвокатов у наших шальные-то   денежки как петухами поют: лошадь не лошадь, квартира не квартира... Да. Погоди,   Аполлон Егорыч, вот Алеша у меня разбогатеет, тогда...",parent,1891,mamin-sibirjak-malenkaja-pravda
328,#chumakov,"Да тогда что хочешь, то и делай... Вот что тогда! Захотел я ехать -- и поехал,   надоело служить -- к черту службу... Э, да, брат, тут даже и думать-то, так страшно   делается!..",parent,1891,mamin-sibirjak-malenkaja-pravda
329,#tanja,"Папа, что ты говоришь?",children,1891,mamin-sibirjak-malenkaja-pravda
330,#andrej,"Совершенно верно, Аполлон Егорыч. Мы все гонимся за внешним успехом, а маленькая   домашняя правда и остается в стороне... Вы правы. Именно такой правды нам и   недостает...",children,1891,mamin-sibirjak-malenkaja-pravda
331,#chumakov,"Что, брат, слышал?",parent,1891,mamin-sibirjak-malenkaja-pravda
332,#aleksej,"Таня, что это такое?",children,1891,mamin-sibirjak-malenkaja-pravda
333,#andrej,"Алеша, Аполлон Егорыч сейчас сказал такую вещь, за которую, действительно, только и   оставалось, что расцеловать его...",children,1891,mamin-sibirjak-malenkaja-pravda
334,#aleksej,"Таня, ты держишь себя непозволительно... Так нельзя. Это Бог знает, что такое...",children,1891,mamin-sibirjak-malenkaja-pravda
335,#aleksej,"Послушайте, Аполлон Егорыч, во-первых, я не мальчик, чтобы читать мне наставления,   во-вторых, всему свое место и время и, в-третьих; вам просто не к лицу роль   проповедника... Да!",children,1891,mamin-sibirjak-malenkaja-pravda
336,#aleksej,"Оставь, пожалуйста... Я хорошо знаю, что говорю. Как хозяин, я обязан быть вежливым,   но...",children,1891,mamin-sibirjak-malenkaja-pravda
337,#chumakov,"Алеша, мы уйдем лучше...",parent,1891,mamin-sibirjak-malenkaja-pravda
338,#andrej,"Господа, и я с вами вместе ухожу!..",children,1891,mamin-sibirjak-malenkaja-pravda
339,#aleksej,"Господа, что же это такое? Я, кажется, не сказал ничего такого... Вообще   обидного...",children,1891,mamin-sibirjak-malenkaja-pravda
340,#aleksej,"Андрей, ты забываешься!..",children,1891,mamin-sibirjak-malenkaja-pravda
341,#tanja,"Господа, перестаньте!.. Алексей... Андрюша... То есть Андрей Павлыч, не смейте   ссориться. Слышите: я вам этого не позволяю: Алеша, успокойся...",children,1891,mamin-sibirjak-malenkaja-pravda
342,#veleneva,"Как это вежливо, Алексей Васильич: оставили меня одну в обществе какой-то   нигилистки... Именно этого-то я и не ожидала от вас.",parent,1891,mamin-sibirjak-malenkaja-pravda
343,#chumakov,"Почтовый чиновник, ваше превосходительство...",parent,1891,mamin-sibirjak-malenkaja-pravda
344,#chumakov,"Помилуйте, ваше превосходительство... Кому нужно говорить о такой ничтожности, как   наш брат червь пресмыкающийся...",parent,1891,mamin-sibirjak-malenkaja-pravda
345,#veleneva,"А это кто такой? Тоже, вероятно, ваш родственник...",parent,1891,mamin-sibirjak-malenkaja-pravda
346,#aleksej,Это... Это один...,children,1891,mamin-sibirjak-malenkaja-pravda
347,#veleneva,"Ах, да... много слышала. Очень, очень приятно. Кстати, Алексей Васильевич, позовите   сюда Вавочку... Нам пора.",parent,1891,mamin-sibirjak-malenkaja-pravda
348,#tanja,"Агнесса Александровна, присядьте на диван... Может быть, вам принести воды?",children,1891,mamin-sibirjak-malenkaja-pravda
349,#veleneva,"Мерси. У меня несчастные нервы... Да. Это нужно испытать, чтобы понять человека.",parent,1891,mamin-sibirjak-malenkaja-pravda
350,#chumakov,"У нас и доктор здесь свой, ваше превосходительство. Сейчас вылечит...",parent,1891,mamin-sibirjak-malenkaja-pravda
351,#veleneva,Доктор?,parent,1891,mamin-sibirjak-malenkaja-pravda
352,#andrej,"Вы, Агнесса Александровна, вероятно, принимаете меня за кого-нибудь другого? Я   военный врач, и пока лечу одних солдат...",children,1891,mamin-sibirjak-malenkaja-pravda
353,#veleneva,Это и заметно... Так и я лицо не вполне гражданское...,parent,1891,mamin-sibirjak-malenkaja-pravda
354,#veleneva,"Могу только удивляться, о чем он может спорить с этой... С этой девицей.",parent,1891,mamin-sibirjak-malenkaja-pravda
355,#veleneva,"Ах, мое дитя, ты совсем, совсем еще ребенок, и не понимаешь того, что это только   насмешка...",parent,1891,mamin-sibirjak-malenkaja-pravda
356,#evgenija_pavlovna,"Я удивляюсь, господин Коко, каким чудом вы могли дойти до третьего класса? Ведь вы за   приготовительный класс ничего не знаете, а о признаках делимости чисел даже понятия не   имеете. Ну, какие числа делятся без остатка на три.",children,1891,mamin-sibirjak-malenkaja-pravda
357,#aleksej,Полюбуйся... Я это предчувствовал!..,children,1891,mamin-sibirjak-malenkaja-pravda
358,#aleksej,"Агнесса Александровна, я должен извиниться, если не сумел быть настолько любезным   хозяином, чтобы оградить вас от некоторых неприятностей...",children,1891,mamin-sibirjak-malenkaja-pravda
359,#velenev,"Maman, я останусь здесь.",children,1891,mamin-sibirjak-malenkaja-pravda
360,#aleksej,"Что, господа, вы теперь довольны? Да? Ведь это скандал... Я понимаю, что Агнессе   Александровне больше ничего не оставалось, как только бежать, потому что она попала   точно в какой-то зверинец... Так знайте же, что я женюсь вот на этой самой Вавочке!   Да!.. Конечно, не сейчас, а когда буду в состоянии доставить ей тот комфорт, к   которому она привыкла, и, вообще, когда сам устроюсь немного.",children,1891,mamin-sibirjak-malenkaja-pravda
361,#chumakov,"Алексей, ну, ты, брат, того... высоко хватил. Генеральская дочь, и вдруг...",parent,1891,mamin-sibirjak-malenkaja-pravda
362,#evgenija_pavlovna,"Вот это называйся: партия. Кукла какая-то, которая не знает, как вода кипит...   Впрочем, я уверена, что он и ее отлично надует.",children,1891,mamin-sibirjak-malenkaja-pravda
363,#tanja,Мне жаль эту Вавочку... Она такая беспомощная и доверчивая.,children,1891,mamin-sibirjak-malenkaja-pravda
364,#chumakov,"Да, брат Алешка, ты того... Не под силу дерево согнуть хочешь. Да. А потом и то   сказать, я-то как тогда буду?",parent,1891,mamin-sibirjak-malenkaja-pravda
365,#andrej,"А вам, Василий Васильич, придется тогда переехать куда-нибудь в другой город, чтобы   не компрометировать вот эту самую Агнессу Александровну.",children,1891,mamin-sibirjak-malenkaja-pravda
366,#aleksej,"Это еще что такое? Вы сегодня, кажется, сговорились отравить мне все...",children,1891,mamin-sibirjak-malenkaja-pravda
367,#andrej,Родной отец под окнами ходит...,children,1891,mamin-sibirjak-malenkaja-pravda
368,#tanja,"Андрюша, будет... Господа, ведь мы собрались сюда новоселье справлять, а не   ссориться.",children,1891,mamin-sibirjak-malenkaja-pravda
369,#aleksej,"Что же, я, действительно, погорячился.",children,1891,mamin-sibirjak-malenkaja-pravda
370,#andrej,"А я сказал только то, что думал.",children,1891,mamin-sibirjak-malenkaja-pravda
371,#chumakov,"Эх, молодо, зелено... Очень уж близко у вас сердце-то: раз, два -- и вскипели.",parent,1891,mamin-sibirjak-malenkaja-pravda
372,#chumakov,"Ну, брат, мы у тебя нашумели. Мало ли что бывает, не всякое лыко в строку... Мое дело   сделано, а ты уж как знаешь: я тебя вспоил, вскормил, на коня посадил, а в которую   сторону поедешь -- опять-таки твое дело.",parent,1891,mamin-sibirjak-malenkaja-pravda
373,#aleksej,"Подавай закуску в столовую... Да живее поворачивайся, слышишь!",children,1891,mamin-sibirjak-malenkaja-pravda
374,#chumakov,"Ай да Алеша, какого раба приспособил: и во фраке, и в белых перчатках. Этак, не   знаючи, еще досыта накланяешься ему, то есть рабу.",parent,1891,mamin-sibirjak-malenkaja-pravda
375,#chumakov,"Ну, я этого уж не пойму, Аполлон Егорыч. Ты попроще скажи...",parent,1891,mamin-sibirjak-malenkaja-pravda
376,#tanja,"Господа, все готово, пожалуйста.",children,1891,mamin-sibirjak-malenkaja-pravda
377,#aleksej,"Пожалуйста, господа.",children,1891,mamin-sibirjak-malenkaja-pravda
378,#evgenija_pavlovna,"Только одну, а то у тебя сегодня такой вид...",children,1891,mamin-sibirjak-malenkaja-pravda
379,#chumakov,"Что же, я согласен. И даже с удовольствием...",parent,1891,mamin-sibirjak-malenkaja-pravda
380,#evgenija_pavlovna,"Нехорошо, молодой человек...",children,1891,mamin-sibirjak-malenkaja-pravda
381,#aleksej,"Знаю, что нехорошо, Евгения Павловна, да уж такой характер... Полюбите нас   черненькими.",children,1891,mamin-sibirjak-malenkaja-pravda
382,#evgenija_pavlovna,Разве ты умеешь ревновать? Это интересно...,children,1891,mamin-sibirjak-malenkaja-pravda
383,#tanja,"А вы что не идете, Андрей Павлыч?",children,1891,mamin-sibirjak-malenkaja-pravda
384,#andrej,Я?.. Не знаю...,children,1891,mamin-sibirjak-malenkaja-pravda
385,#andrej,"Таня, голубка...",children,1891,mamin-sibirjak-malenkaja-pravda
386,#tanja,Что я такое сказала?,children,1891,mamin-sibirjak-malenkaja-pravda
387,#andrej,"Ты сказала, что никогда не любила меня... Что...",children,1891,mamin-sibirjak-malenkaja-pravda
388,#andrej,"Что ты говоришь, Таня? Опомнись...",children,1891,mamin-sibirjak-malenkaja-pravda
389,#tanja,"Что я говорю? А ты не чувствовал, как я сейчас умерла на твоей груди... Все кончено,   прежней Тани нет... Осталось одно сладкое безумие...",children,1891,mamin-sibirjak-malenkaja-pravda
390,#andrej,"Таня, Таня, Таня...",children,1891,mamin-sibirjak-malenkaja-pravda
391,#osipova,"Здравствуй, Василий Васильич.",parent,1891,mamin-sibirjak-malenkaja-pravda
392,#chumakov,"А, это ты, Прасковья Семеновна? Куда ускорилась?..",parent,1891,mamin-sibirjak-malenkaja-pravda
393,#osipova,"Да так... Сидела-сидела дома-то, дай, думаю, прогуляюсь, как барыня. Музыку послушаю   на берегу... Чем я грешнее других, прочих? Прежде-то нужда да ребятишки,-- ну, и   сидишь... А теперь никакой работы не стало, и в другой раз даже скучно делается. Сын   женатый, дочь замужем... Свернулась и пошла барыней. Хоть на реку посмотрю...",parent,1891,mamin-sibirjak-malenkaja-pravda
394,#chumakov,"И я вот так же, Прасковья Семеновна. Разгуляться вышел. Сижу вот здесь, гляжу на   реку, а сам думаю...",parent,1891,mamin-sibirjak-malenkaja-pravda
395,#osipova,"Да о чем думать тебе, Василь Васильич?",parent,1891,mamin-sibirjak-malenkaja-pravda
396,#chumakov,"А разное думаю... И так, и эдак раскидываю умом. Вот пароход снизу бежит -- о   пароходе думаю, барыня давеча прошла -- о ней думаю, вот ты подвернулась -- об тебе   думаю...",parent,1891,mamin-sibirjak-malenkaja-pravda
397,#osipova,"Да что обо мне-то думать; вся тут, дома ничего не осталось...",parent,1891,mamin-sibirjak-malenkaja-pravda
398,#chumakov,"Вот ты говоришь, что погулять пошла, а я этому самому-то и не верю... Сама сидишь   здесь и со мной будто разговариваешь, а мысленки-то, как мыши, дома бегают. Так я   говорю?",parent,1891,mamin-sibirjak-malenkaja-pravda
399,#osipova,"Ох, правда твоя, Василь Васильич... Согрешила я... Из дому-то сейчас бегом сбежала,   потому...",parent,1891,mamin-sibirjak-malenkaja-pravda
400,#chumakov,Крымскую кампанию с Людмилой Григорьевной завели?,parent,1891,mamin-sibirjak-malenkaja-pravda
401,#chumakov,"У всякого свое горе, а от домашней беды и не убежишь: куда ты, туда и она, да еще   вперед тебя забежит. Мне вот, кажется, и не на что бы жаловаться, а сердце скучает.   Тошно... Так вот и сосет...",parent,1891,mamin-sibirjak-malenkaja-pravda
402,#osipova,"Уж тебе-то какая забота: дочь на возрасте, сын вон как устроился... Ты много-то не   думай, а то еще что-нибудь попритчится, в добрый час молвить!",parent,1891,mamin-sibirjak-malenkaja-pravda
403,#chumakov,"Ничего я не знаю... Не нашего это ума дело, Парасковья Семеновна. А если правду   сказать, так сбился с пути мой Алексей: за богатыми погнался. Вижу ведь я, все вижу: у   богатых пара на отлет, и он завел пару, богатые по клубам да по театрам, и он за ними.   Вровень с богатыми хочет вытянуться, а на это нужны деньги. Да... А где же их взять?   Эх, не ладно, Алеша... Не так у нас про тебя было удумано! Вот мне и горько, Прасковья   Семеновна... Маленький человек я, а все могу понимать... Чистоплюй из Алешки-то   вышел.",parent,1891,mamin-sibirjak-malenkaja-pravda
404,#osipova,"Ох, беда нынче с сыновьями-то... Ну, зато дочкой Господь благословил тебя: такой-то   другой по всему свету с огнем не сыщешь.",parent,1891,mamin-sibirjak-malenkaja-pravda
405,#chumakov,Прощай...,parent,1891,mamin-sibirjak-malenkaja-pravda
406,#tanja,Вот уж этого не сумею сказать вам... Он обещал жениться?,children,1891,mamin-sibirjak-malenkaja-pravda
407,#tanja,"Милая, не плачьте... Не стоит он одной вашей слезинки. Вы такая простая, а он   негодяй!",children,1891,mamin-sibirjak-malenkaja-pravda
408,#tanja,Немножко...,children,1891,mamin-sibirjak-malenkaja-pravda
409,#tanja,"Я? Нет, хорошо... Мне весело сегодня и так легко... А кстати, где Аметистов? Мне его   очень нужно...",children,1891,mamin-sibirjak-malenkaja-pravda
410,#tanja,"Поздравляю... Вы не видали, Аметистова?",children,1891,mamin-sibirjak-malenkaja-pravda
411,#velenev,Нет... А вам его нужно?,children,1891,mamin-sibirjak-malenkaja-pravda
412,#tanja,"Могу я вас попросить... Ведь, вы добрый, Коко, и я очень вас люблю, очень...",children,1891,mamin-sibirjak-malenkaja-pravda
413,#velenev,"Благодарю, не ожидал, а впрочем, я к вашим услугам.",children,1891,mamin-sibirjak-malenkaja-pravda
414,#tanja,Да... Так я хотела вас спросить... о чем я хотела вас просить?..,children,1891,mamin-sibirjak-malenkaja-pravda
415,#velenev,Разыскать Аметистова?,children,1891,mamin-sibirjak-malenkaja-pravda
416,#tanja,"Ах, не то... Я послала его с запиской к Андрею Павлычу. Но он точно сквозь землю   провалился, поэтому сходите, Коко, вы и скажите Андрею Павлычу, что я его жду здесь.   Мне его очень нужно...",children,1891,mamin-sibirjak-malenkaja-pravda
417,#velenev,Очень нужно... Понимаю...,children,1891,mamin-sibirjak-malenkaja-pravda
418,#velenev,"Благодарю, не ожидал...",children,1891,mamin-sibirjak-malenkaja-pravda
419,#tanja,"Так вы поскорее, голубчик...",children,1891,mamin-sibirjak-malenkaja-pravda
420,#velenev,"Могу. А какая мне награда будет, Татьяна Васильевна?",children,1891,mamin-sibirjak-malenkaja-pravda
421,#tanja,"Я вас поцелую... Хотите: сейчас? Вы добрый, и я вас люблю, очень люблю...",children,1891,mamin-sibirjak-malenkaja-pravda
422,#tanja,"Вы любите воду, Вавочка? А я люблю... Очень люблю... Вот эту большую реку люблю,   точно она мне родная: она принесла мне моего милого. Я долго ждала его и все ходила на   пристань встречать его... ""Река, отдай мне моего милого!"" Она и отдала... Не правда   ли, как это хорошо?.. Да вы что так смотрите на меня?.. Ха-ха...",children,1891,mamin-sibirjak-malenkaja-pravda
423,#tanja,"Да, вы тоже влюблены... Я знаю: кто любит, тот святой человек. Он делается лучше,   чище... Да. Вы меня спрашивали давеча, женится ли на вас Алексей. Нет, не женится. А   вы не горюйте: это ваше счастье. Он и ту обманет, у которой миллион... Он всех   обманет.",children,1891,mamin-sibirjak-malenkaja-pravda
424,#tanja,"А... Что? Ах, это вы, Аполлон Егорыч...",children,1891,mamin-sibirjak-malenkaja-pravda
425,#tanja,"Вы его видели? Ну, говорите, ради Бога: что он, обрадовался?",children,1891,mamin-sibirjak-malenkaja-pravda
426,#tanja,"На пристань? И вы молчите? Вавочка, идемте, Андрюша там...",children,1891,mamin-sibirjak-malenkaja-pravda
427,#andrej,Ты зачем здесь?,children,1891,mamin-sibirjak-malenkaja-pravda
428,#andrej,Оставь нас...,children,1891,mamin-sibirjak-malenkaja-pravda
429,#andrej,Прочь от меня!..,children,1891,mamin-sibirjak-malenkaja-pravda
430,#andrej,Вы угадали...,children,1891,mamin-sibirjak-malenkaja-pravda
431,#andrej,"Что же это такое? Аполлон Егорыч, голубчик, вы ошиблись... Ну, скажите, ошиблись?   Голубчик, вам показалось... Нет, этого не может быть, это несправедливо, наконец!..   Голубка моя, радость моя...",children,1891,mamin-sibirjak-malenkaja-pravda
432,#andrej,"Тебя? Ты мне чужая... Ах, как темно кругом: я ничего не вижу. Аполлон Егорыч, вы меня   убили...",children,1891,mamin-sibirjak-malenkaja-pravda
433,#veleneva,"Ах, это ужасно, ужасно... Ужасно! Вавочка, где ты?",parent,1891,mamin-sibirjak-malenkaja-pravda
434,#velenev,"Maman, да она, право, ничего... Только и всего, что смеется нехорошо. Я первый   заметил, что она сумасшедшая!..",children,1891,mamin-sibirjak-malenkaja-pravda
435,#andrej,"Молчать, идиот!.. Это вы сумасшедшие все, а не она... Вы, вы, вы!..",children,1891,mamin-sibirjak-malenkaja-pravda
436,#velenev,"Милостивый государь, я не позволю так обращаться с собой... Я... Я... вас поставлю к   барьеру. Да! А что касается Татьяны Васильевны, так она решительно ничего... Все   равно, как maman или как Людмила Григорьевна.",children,1891,mamin-sibirjak-malenkaja-pravda
437,#veleneva,"Ах, негодяй!.. Значит, по-твоему, я тоже сумасшедшая?",parent,1891,mamin-sibirjak-malenkaja-pravda
438,#velenev,"Что же это такое, господа: давеча вы, доктор, обругали меня идиотом, теперь maman   называет негодяем... Я протестую... Да. Я не согласен...",children,1891,mamin-sibirjak-malenkaja-pravda
439,#evgenija_pavlovna,"Как я рада, что нашла тебя здесь.",children,1891,mamin-sibirjak-malenkaja-pravda
440,#evgenija_pavlovna,Вздор...,children,1891,mamin-sibirjak-malenkaja-pravda
441,#veleneva,Что-о? Вы забываетесь...,parent,1891,mamin-sibirjak-malenkaja-pravda
442,#andrej,"Женя, Женя...",children,1891,mamin-sibirjak-malenkaja-pravda
443,#evgenija_pavlovna,"А ты чего раскис?.. Посмотри на себя, на кого ты похож... Где Таня?",children,1891,mamin-sibirjak-malenkaja-pravda
444,#evgenija_pavlovna,"Идем туда сейчас... Нет, лучше оставайся здесь.",children,1891,mamin-sibirjak-malenkaja-pravda
445,#veleneva,Это ужасная женщина... Ужасная.,parent,1891,mamin-sibirjak-malenkaja-pravda
446,#velenev,"Maman, они все идут сюда!",children,1891,mamin-sibirjak-malenkaja-pravda
447,#veleneva,"Боже мой, я не могу ее видеть... Этот блуждающий взгляд, нервный смех... Mes   enfarits, ко мне, сюда, ближе. Что мы будем делать? Она может броситься на нас и   задушить...",parent,1891,mamin-sibirjak-malenkaja-pravda
448,#osipova,"Танюшка, милая, пошли бы мы с тобой домой...",parent,1891,mamin-sibirjak-malenkaja-pravda
449,#andrej,Татьяна Васильевна...,children,1891,mamin-sibirjak-malenkaja-pravda
450,#tanja,"Никакой Татьяны Васильевны нет, а здесь Таня... Таня...",children,1891,mamin-sibirjak-malenkaja-pravda
451,#veleneva,"Ах, я боюсь сумасшедших.",parent,1891,mamin-sibirjak-malenkaja-pravda
452,#tanja,Сумасшедших? Разве здесь есть сумасшедшие?,children,1891,mamin-sibirjak-malenkaja-pravda
453,#osipova,"Нет тут никаких сумасшедших, голубка... Вон Людмила Григорьевна наша сидит,   генеральша...",parent,1891,mamin-sibirjak-malenkaja-pravda
454,#tanja,"Андрюша, какая это Людмила Григорьевна? Точно, знакомое имя...",children,1891,mamin-sibirjak-malenkaja-pravda
455,#andrej,"Это так показалось вам, Татьяна Васильевна...",children,1891,mamin-sibirjak-malenkaja-pravda
456,#tanja,Вам?.. Татьяна Васильевна?.. Нет здесь никакой Татьяны Васильевны!..,children,1891,mamin-sibirjak-malenkaja-pravda
457,#tanja,"Отчего мне хочется слушаться вас, Прасковья Семеновна? И так легко делается, когда вы   говорите... Ах, да, ведь я вас люблю, давно люблю, когда еще была маленькой   девочкой... Я всех люблю... вот и эту реку люблю... Слышите, музыка?",children,1891,mamin-sibirjak-malenkaja-pravda
458,#osipova,"Это солдаты, милушка... Они каждый вечер здесь играют.",parent,1891,mamin-sibirjak-malenkaja-pravda
459,#tanja,Каждый вечер? Как это весело...,children,1891,mamin-sibirjak-malenkaja-pravda
460,#evgenija_pavlovna,"Вот что, вы шли бы домой... Право, я вам советую.",children,1891,mamin-sibirjak-malenkaja-pravda
461,#veleneva,"Нет, я хочу посмотреть еще...",parent,1891,mamin-sibirjak-malenkaja-pravda
462,#veleneva,А вы грубиянка!..,parent,1891,mamin-sibirjak-malenkaja-pravda
463,#andrej,"Да, слышу, Татьяна Васильевна, не пора ли идти домой: становится сыро.",children,1891,mamin-sibirjak-malenkaja-pravda
464,#tanja,"Как ваша фамилия, молодой человек?",children,1891,mamin-sibirjak-malenkaja-pravda
465,#evgenija_pavlovna,"Таня, идем домой...",children,1891,mamin-sibirjak-malenkaja-pravda
466,#tanja,Я вас не знаю...,children,1891,mamin-sibirjak-malenkaja-pravda
467,#veleneva,"Интересно, как они уведут ее такую.",parent,1891,mamin-sibirjak-malenkaja-pravda
468,#evgenija_pavlovna,"Нет, не хочет идти... Поговори ты с ней.",children,1891,mamin-sibirjak-malenkaja-pravda
469,#osipova,"Да зять мой, Танюшка, зять Володя...",parent,1891,mamin-sibirjak-malenkaja-pravda
